"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
592518,"Machado, Manny","R","74.470258042",26.497642671071187,7.586844829369015,-0.3246246958029067,0.5459915611814348,6.1417577472112574,30.810499034528732,24.668741287317467,31.086610302750366,1185
668723,"Vilade, Ryan","R","74.439548966",33.70773649493316,-0.790043297959216,5.18821412093585,0.034482758620689655,-3.63489276489418,28.913641196052826,32.548533960947005,28.98320419949827,29
656484,"Gray, Tristan","L","74.421543611",31.189787801618518,8.17183247334782,-11.019534866340532,0.47222222222222227,3.0152150635645434,33.36536995790512,30.350154894340587,29.467460279779836,144
671056,"Herrera, Iván","R","74.395397681",32.00443775643805,8.704144444725818,-0.5050417455093683,0.4779516358463727,-0.36786737009797343,31.503344338412955,31.871211708510923,27.45533955021439,703
696100,"Goodman, Hunter","R","74.380206309",25.244052477322366,13.394187699348665,-7.250152350847629,0.6106280193236715,10.093033401052166,38.77161917374243,28.678585772690276,29.525276039271052,1035
665052,"Conine, Griffin","L","74.353790863",28.222633642264736,11.86612183602587,0.9546183575269744,0.4676258992805756,-2.23370131720382,28.891197517102018,31.12489883430584,30.481858388125325,139
677951,"Witt Jr., Bobby","R","74.338869946",28.581003387221145,5.106294680015424,-0.2271855693500942,0.4731663685152058,0.3399270989935169,27.786830179063234,27.446903080069713,25.23259397049531,1118
683770,"Robertson, Will","L","74.33359184",28.734571451880488,10.144230186711619,-5.524855826630891,0.5760000000000001,2.7730497040957527,30.926966885542132,28.15391718144638,26.277587347718885,125
671739,"Harris II, Michael","L","74.324738145",30.760585386239878,6.900836829239865,-0.9796241491416885,0.5041938490214352,-0.2196485746585294,30.786742096625954,31.006390671284482,28.526958167712515,1073
667690,"Stubbs, C.J.","R","74.316933333",33.53706605033037,10.475068136066398,-3.4443311281518585,0.6666666666666666,8.980987183241703,37.235072912995676,28.25408572975397,29.116213271360397,6
663698,"Bart, Joey","R","74.298974337",34.10983231855797,8.7972716241963,-1.3394276172186024,0.4357894736842105,2.9753037983924426,33.738515290668765,30.763211492276326,28.614125909624903,475
672016,"Clarke, Denzel","R","74.2957655",31.1104594549965,4.247257356481259,2.0571864992706907,0.4461538461538461,4.292701267114502,27.88813455560174,23.595433288487236,27.398511869682903,260
676044,"Seymour, Bob","L","74.258153586",35.85469143310617,13.287707258046643,-1.48845342223322,0.5448275862068966,4.994612003493817,34.372219430611494,29.377607427117677,27.11497706324281,145
663853,"Gonzalez, Romy","R","74.255691322",27.583424574609435,5.8512804950196395,3.776911535014393,0.4559322033898305,-1.994120448327523,26.295020818286382,28.289141266613907,28.45785278510095,590
671284,"Elko, Tim","R","74.192130234",34.42529328488626,10.291644605548607,2.9910049970537376,0.42187500000000006,-1.5750100284119133,28.145927437390984,29.720937465802898,32.61036771507099,128
547180,"Harper, Bryce","L","74.188666589",35.54412203606055,11.58355955109755,-2.2190958584268667,0.4608695652173912,9.626945928977067,33.188816028993166,23.561870100016094,29.459310351824456,1035
691785,"Mayer, Marcelo","L","74.121970132",31.9186858099805,7.481637439844077,-2.816975960049422,0.43421052631578944,-0.6568874199015865,29.714853866561146,30.371741286462736,27.457197716693877,228
677800,"Abreu, Wilyer","L","74.113350443",31.193213060283295,9.476993186120561,-1.249664652785734,0.5758389261744966,1.5407770634582727,31.36633581598541,29.825558752527144,26.570340799222222,745
572233,"Walker, Christian","R","74.111090232",29.407064593172198,9.110816547097254,-4.680053544237954,0.5128865979381444,2.8841001063244764,31.48940523182786,28.60530512550339,26.29994220407648,1164
677592,"Pereira, Everson","R","74.101169449",30.85492610276323,15.848261747003983,1.6178489469292807,0.6062992125984252,-0.5135685816559699,28.447059270999926,28.960627852655893,28.416565399394823,127
642215,"Wilson, Weston","R","74.069442634",34.48467553290845,15.15275565963166,-4.728557240968674,0.5853658536585367,5.889430607326889,31.975242639919003,26.085812032592106,28.196033359000605,205
691176,"Domínguez, Jasson","R","74.059258804",31.353856364559295,6.47399841312817,-3.567943156311508,0.4642392717815345,2.1491648276706736,30.128580638275995,27.979415810605314,23.9987742010782,769
663898,"Rodgers, Brendan","R","74.051313251",31.550267763623435,9.86185722370877,-8.214705181712304,0.561576354679803,10.921538293021234,36.04933500178745,25.12779670876622,28.639670988425785,203
545361,"Trout, Mike","R","74.049968238",36.37295355759374,7.58848055913793,0.15922148273216957,0.4480746791131856,-5.67197849416535,24.26959821187488,29.94157670604023,25.300012347567044,857
641857,"McMahon, Ryan","L","74.025842228",38.84265957940171,13.108851706181811,0.8560949288924146,0.47452547452547444,2.7593742735124365,26.763090825845094,24.00371655233266,32.030370791803286,1001
676724,"Young, Jared","L","74.0180245",28.736936960824778,9.794293943345497,-2.9632996228002235,0.6375,6.956503854548478,30.701337077163345,23.744833222614872,28.53172098342788,80
624585,"Soler, Jorge","R","74.017521644",33.55880316512935,8.424507456858187,-7.75412767030896,0.5261121856866536,-0.4342445359694983,28.174508536449906,28.608753072419404,29.01649553444344,517
671218,"Ramos, Heliot","R","74.003327959",31.508326741046528,5.956255253550777,1.543043651396315,0.4723707664884136,2.639442901528981,27.579312711462656,24.93986980993368,27.635092135831783,1122
682626,"Alvarez, Francisco","R","73.974980312",29.86625199878465,7.680324045656898,3.1917240743043673,0.5011135857461024,1.155394425943579,27.034656709970353,25.879262284026765,27.671446338538978,449
691016,"Soderstrom, Tyler","L","73.962033767",30.55041972645673,9.586365224253955,1.1726671809719171,0.5015608740894901,-0.7584496664964883,28.027843826234392,28.786293492730877,31.466488061995122,961
665487,"Tatis Jr., Fernando","R","73.960078147",29.750126556602712,8.279362027327343,0.7742216170347134,0.5637065637065635,3.606792719561457,29.86938323422079,26.262590514659344,28.961488959795037,1036
624424,"Conforto, Michael","L","73.955932287",31.995088301986687,10.179084891246282,1.113829968649169,0.4778443113772457,0.61715574396051,27.755815009009822,27.138659265049306,28.2698676872017,835
641933,"O'Neill, Tyler","R","73.952959564",35.82531160877768,19.082479930208944,-7.288812171745591,0.47093023255813954,8.490891449999237,33.70097465891055,25.21008320891131,24.87161270347307,344
680779,"Davis, Henry","R","73.948502821",26.34612476561198,8.576990952807838,-7.5190966761276545,0.5505836575875487,-1.977710144416297,30.398867691643122,32.37657783605942,27.673885299706768,514
621566,"Olson, Matt","L","73.94386164",33.87706731091881,8.729191744018433,1.1382565740215096,0.4824840764331212,1.3481366169518947,32.506714436413134,31.158577819461254,30.529094911438698,1256
545341,"Grichuk, Randal","R","73.921040763",28.305986994843877,10.121850331696956,-6.203508476003539,0.6461864406779662,7.129686282376983,32.17195128736097,25.042265004983985,28.455752727395442,472
665862,"Chisholm Jr., Jazz","L","73.917035181",32.89992688256869,15.782134400367324,-6.021902297986771,0.5668934240362811,1.395118800110468,31.632489361306252,30.23737056119579,25.826885216549233,882
669261,"Suwinski, Jack","L","73.909565288",34.54539812036766,14.243847346082411,2.097921257732175,0.44604316546762596,-2.8425544514922474,27.317444653072833,30.15999910456508,27.435345656489023,278
694192,"Chourio, Jackson","R","73.879173498",26.439305973070958,7.119695094407519,1.4378496835831946,0.5766129032258063,3.2071228560614387,27.951775432355202,24.744652576293763,30.41543492658213,992
670231,"Rave, John","L","73.854447934",25.133405887787838,10.873248149003697,-1.7441563531286597,0.7490774907749077,5.389291825081625,32.49829309261175,27.10900126753013,28.362000331814862,271
664040,"Lowe, Brandon","L","73.851873033",33.48927052095023,14.816653336333209,-2.573597100952381,0.48720379146919435,7.051700737967022,34.097971344822426,27.04627060685539,26.60943993368825,1055
670042,"Raley, Luke","L","73.824952081",31.475110387636075,14.419919325639313,-1.7095980464036766,0.5406091370558376,5.322369694461213,30.658698560660838,25.336328866199622,27.980674555882388,394
669127,"Langeliers, Shea","R","73.81913436",30.307312057541875,11.455495241462616,-3.1244838529969945,0.6146067415730337,6.498927366372354,33.6653260106983,27.166398644325945,29.670509869119794,890
677595,"Mauricio, Ronny","R","73.800171012",29.187720856840027,7.367112590570733,-2.2786284104542363,0.5276073619631901,3.0144621728709984,33.62834419165438,30.613882018783382,27.430891735242042,326
621043,"Correa, Carlos","R","73.794989283",33.08918057256616,7.676071573186594,-1.5291234018232196,0.41711229946524064,2.720538867501617,28.455127618274865,25.734588750773256,28.795985105349846,935
666160,"Moniak, Mickey","L","73.765342013",33.631416459242296,11.576554519881965,-4.333286210898445,0.46875000000000006,3.359453110818757,29.131593435493684,25.772140324674922,30.783879593788825,800
671732,"Butler, Lawrence","L","73.760173241",30.44936819122539,6.839557442569471,1.738874838013503,0.44168260038240925,2.894386113572994,28.804759145403047,25.91037303183005,31.218076927795348,1046
543807,"Springer, George","R","73.754364128",35.150622250116996,13.207946120744108,-0.4371022864968128,0.5807150595882988,-4.6195818023897255,22.360603506919933,26.980185309309654,27.177652902577687,923
688760,"Crim, Blaine","R","73.668071293",29.178432652438026,10.269024746933585,-8.01321284844911,0.560344827586207,5.184618074141402,33.798091859269995,28.613473785128594,29.9549297481259,116
663330,"Jones, Jahmai","R","73.642146245",29.763960309453037,13.015914616020762,-5.76111354436476,0.5949367088607596,7.553544589045799,32.46757870702665,24.91403411798085,29.436901964284925,237
670223,"Mervis, Matt","L","73.634613893",33.75918038311263,18.8700992220012,-11.487212290076137,0.49618320610687017,7.61289906055897,33.69798516036147,26.085086099802506,29.255363049594727,262
668904,"Lewis, Royce","R","73.617539693",28.907880102616776,10.82274320307672,-7.703785580801871,0.6832116788321168,4.002051817654967,28.576428053689874,24.57437623603491,26.494456060425733,685
687952,"Encarnacion-Strand, Christian","R","73.615431949",35.193670892692765,15.452109327503088,-3.965721569539146,0.6059322033898304,2.6197026560647965,32.90575538650115,30.286052730436356,27.786224971695678,236
700246,"Williams, Carson","R","73.607951413",33.97044737409297,15.276439912514816,-2.359369207983373,0.5054347826086957,0.6248879069113213,28.08224375308057,27.457355846169246,29.276876476738508,184
665742,"Soto, Juan","L","73.594467372",28.121171072881303,10.942524529906999,3.827239121983786,0.6586695747001091,-1.6328762851707153,23.22241957774385,24.855295862914566,30.251495597478932,917
672724,"Peraza, Oswald","R","73.589181359",26.25294044178505,7.55260529781433,-2.7167275618885904,0.5201698513800425,1.8563900174883998,29.509628142603475,27.65323812511507,29.658096375855674,471
650490,"Díaz, Yandy","R","73.581309786",24.419685451516465,2.9186572432261224,7.044606627300383,0.353061224489796,0.5657008706411097,29.907278892327987,29.341578021686875,28.664552054726467,980
676480,"Barrero, José","R","73.57536459",30.711859475302337,11.211160869795627,-7.027531624961103,0.45901639344262296,5.375397101929269,35.07604767853585,29.700650576606577,30.494826009515233,61
700242,"Sweeney, Trey","L","73.562700724",26.60968480290139,8.164357534523695,-3.241077740089082,0.562152133580705,6.485772622461698,34.09266599822811,27.60689337576641,26.868086930859043,539
669087,"Huff, Sam","R","73.550416042",30.35483203849622,10.943499357144864,-5.3234920878145315,0.5625000000000001,9.440200312971857,32.53494473349829,23.094744420526435,30.039513717083036,96
667670,"Rooker, Brent","R","73.550019674",36.2778969575651,12.26462000094123,-6.12726445853754,0.45286343612334806,1.4178610728846246,32.8114838769506,31.393622804065988,27.211170548266985,1135
681297,"Cowser, Colton","L","73.546771272",39.17837015186301,16.110713334823004,-3.4770690912008426,0.4498207885304659,8.737061816375773,36.33444197858971,27.597380162213945,28.273683482405236,558
701305,"Dezenzo, Zach","R","73.543212011",39.722948974669094,13.78847793287707,0.9619558201920746,0.4761904761904762,5.290910786757978,29.919262296142428,24.62835150938445,28.651476861777077,189
664056,"Bader, Harrison","R","73.527069449",25.412035274821477,12.01883367728962,-5.380915695845636,0.5005988023952097,6.406666493231944,33.55214582930454,27.145479336072615,27.17619643462175,835
804668,"Flores, Rafael","R","73.519414211",37.554443920973945,20.911022946352194,-11.446934950351402,0.368421052631579,9.246734470199085,37.99412257568639,28.747388105487307,26.242233291565658,38
595879,"Báez, Javier","R","73.51512607",30.27410520385482,9.996602699461723,-5.612846546067036,0.5054200542005421,10.185186300631592,29.783219624807536,19.598033324175947,28.714867981396303,738
687529,"McCray, Grant","L","73.447475116",33.4610977329883,12.097974216242733,-1.4228198739264608,0.627906976744186,10.05727334671832,27.897632643202975,17.840359296484657,24.917049595230015,43
663457,"Nootbaar, Lars","L","73.436411289",27.957504253656325,9.20679762734368,-3.1246011039469836,0.5539033457249073,5.624267362974916,34.745416162072175,29.121148799097266,27.861521840116747,807
669224,"Wells, Austin","L","73.426844994",31.823222988539115,10.47807994234146,-5.652173393290206,0.49938042131350685,-0.23960988579842385,30.533031977401585,30.772641863200004,23.64489613756552,807
676572,"Wagaman, Eric","R","73.418307545",27.90304930646216,6.875492995989853,-2.716845740969899,0.49357326478149094,7.225099787299424,32.330228141075196,25.10512835377578,28.137473821037865,778
700250,"Rice, Ben","L","73.40694141",33.22592890095618,10.633209394036909,-5.956327310806948,0.5679487179487178,-2.3761217005527855,28.47187127629782,30.847992976850602,28.50480558702399,780
502054,"Pham, Tommy","R","73.392688746",27.396890438215618,8.205502664686895,-0.8775267615186482,0.5170278637770898,1.2199104879999354,32.650725547066074,31.43081505906615,28.458046719996535,646
683090,"Lugo, Matthew","R","73.392001759",35.53100286938702,9.256577504052089,-1.6454134540303889,0.4907407407407408,-3.651050819829689,25.145848182595184,28.796899002424876,28.441100432421365,108
592885,"Yelich, Christian","L","73.379729421",36.265507303438504,9.741933220015344,6.944186856930142,0.4444444444444444,-1.002850680474245,26.75242840659077,27.755279087065023,29.911927934833972,1053
660162,"Moncada, Yoán","R","73.369936868",38.25123409849672,12.192241308992523,-5.409017978340393,0.42505592841163314,16.097968087404528,33.91407159829273,17.8161035108882,26.52712352982245,447
672284,"Kelenic, Jarred","L","73.369160769",30.818557405065807,14.173494913506376,-2.0323922819120144,0.6239316239316239,-0.18917216390234676,30.398968978901905,30.588141142804254,27.839218715209714,117
592626,"Pederson, Joc","L","73.365908548",28.28745448710699,10.003788580861174,-5.849904431540077,0.5643153526970953,-1.1073893150992369,29.74646561201408,30.853854927113318,24.61782434474597,482
673548,"Suzuki, Seiya","R","73.36558583",31.091445777652737,8.067099104060558,-3.083809649168052,0.5040485829959515,6.441210153435271,34.45302248912672,28.011812335691445,27.827990884692788,988
681715,"Hernández, Heriberto","R","73.356787484",30.030929180073738,15.641042945930675,-0.8971166765544869,0.5579868708971554,3.946921266654406,33.13880704424098,29.191885777586574,26.884747938614144,457
665953,"Chaparro, Andrés","R","73.340514063",30.816538268771186,9.3201612214932,-12.588998249107616,0.4921875,6.2996497145267885,33.49248190746827,27.192832192941484,27.4669720757591,128
690291,"Jung, Jace","L","73.33938337",31.747841020827998,8.93949989859833,1.7719947673375867,0.45652173913043476,-6.006333574590303,28.57155735965611,34.57789093424641,25.83170276137445,92
678554,"Mead, Curtis","R","73.33674",32.73008724805808,4.8257929742446795,-2.0967246630197414,0.4041570438799077,-3.1142145719555834,30.37074436622936,33.48495893818495,28.07457293747349,433
666915,"Dalbec, Bobby","R","73.335251875",35.18847416928144,11.548760203666307,1.1539536258339207,0.28125,3.0180239828108464,30.77904086331541,27.76101688050456,27.67574561900348,32
692225,"Campbell, Kristian","R","73.292610175",34.667553308639235,11.295897176572725,7.969995256669384,0.4275,1.5860123915394988,29.475162151742403,27.88914976020291,29.690344071724795,400
660757,"Gonzalez, Oscar","R","73.288247344",30.51461267443564,2.8922840435384742,5.729076554105313,0.375,2.2401749340278,28.358480455373456,26.11830552134566,30.54063863519251,128
681987,"Eaton, Nate","R","73.280985435",31.876182916774813,5.6665599819637915,-6.028546809983459,0.42028985507246386,7.162519268820459,35.59904215446743,28.436522885646976,26.150330213464446,138
682622,"Marte, Noelvi","R","73.255035959",30.95408247519571,9.737334290700723,-4.252354329666791,0.6234887737478412,7.665586516569347,34.64126916010223,26.975682643532892,27.46172690576291,579
686611,"Crews, Dylan","R","73.253547563",26.483481064099884,6.578198806351502,-1.2556841993684398,0.48125,0.5304853851634992,30.446990304762714,29.916504919599213,26.24608490703857,480
572138,"Singleton, Jon","L","73.249194167",31.629889676609977,10.238822504258769,-5.088403025561978,0.5,2.572507039767215,28.13123192697377,25.558724887206555,30.642668130915162,12
608701,"Refsnyder, Rob","R","73.244695518",31.92990177702093,12.201313233789152,-0.08009004397667258,0.6463414634146342,-1.3389838437642063,29.228745727521282,30.567729571285486,29.25484409838653,328
682634,"Alcántara, Kevin","R","73.242627368",32.876267412327564,8.146057390250244,-3.6558941656857975,0.5263157894736842,2.1032163554745207,31.062889144641876,28.959672789167353,31.335197437597074,19
661388,"Contreras, William","R","73.235586923",29.236586352501472,10.628904409858261,3.3229606136782386,0.6562203228869897,1.683662487780016,30.226449611644064,28.542787123864056,27.95891849191498,1053
694728,"Matthews, Brice","R","73.213564304",33.60310708557779,15.020247413824304,2.2680479180357094,0.49367088607594933,1.5069225777190667,30.16429572277731,28.657373145058248,25.06523214491434,79
677347,"Paris, Kyren","R","73.204517928",37.38744512074069,16.220275188309696,-5.378045330587645,0.5045045045045045,-8.328249880067888,26.60283170189832,34.93108158196621,25.468254502401614,222
687597,"Beck, Jordan","R","73.199990499",32.73800851425895,10.711980595511577,-3.311356677695211,0.5180467091295118,9.977144146509632,27.62860030577604,17.651456159266406,29.473279531515125,942
642708,"Rosario, Amed","R","73.193435",30.08925126401875,6.446258701927134,-4.525044643231014,0.5064935064935064,10.731489487036686,31.536069972923908,20.80458048588723,22.65928745759914,308
670224,"Misner, Kameron","L","73.178206207",37.079245702511955,12.307299245886222,-7.4158226132894205,0.5119363395225464,8.160342584430051,34.61606004624376,26.45571746181371,29.01243123629996,377
694671,"Langford, Wyatt","R","73.144246678",33.722305739861824,16.757424230825507,-3.1093856243482416,0.4855555555555556,3.171155711074835,32.01583089822512,28.84467518715028,27.37205287522895,900
678894,"Peguero, Liover","R","73.141570079",25.02634506178699,6.885388895072226,-9.87395965726258,0.4206349206349207,5.480876824885014,35.695858789921296,30.21498196503628,26.587879663586843,126
669374,"Hiura, Keston","R","73.138188857",35.849703873609016,15.182533347980375,7.23991141036737,0.6857142857142857,-0.8529770633353149,26.02781461767643,26.880791681011743,26.922106085947313,35
687221,"Rushing, Dalton","L","73.124606441",34.15375006084369,14.04236511093884,-5.279207725486575,0.5720338983050847,2.5153865844887995,32.427456664141026,29.91207007965222,28.112429746218332,236
669134,"Campusano, Luis","R","73.121504737",24.303967942905757,11.620759466253418,-8.976297722504963,0.7894736842105263,2.219173185427831,29.384959927683283,27.165786742255452,28.987571783496705,38
691777,"Muncy, Max","R","73.121294712",31.155338873537296,9.333684603384057,-5.725424688055276,0.4876712328767124,7.60475930060249,33.091910846683454,25.487151546080955,28.233088427659894,365
686527,"Canzone, Dominic","L","73.115783398",32.07239410743136,12.107291474849108,-2.313275959031616,0.5505376344086022,6.519054403067213,38.160758139475334,31.641703736408118,28.94662700257522,465
605137,"Bell, Josh","R","73.081846254",33.65046242005128,10.053861197436547,-2.923713468873283,0.5804274465691791,-1.9436957915090927,27.568809291901957,29.512505083411053,28.388340334381525,889
694374,"Tawa, Tim","R","73.081444615",31.815636784621386,11.122796086710444,-5.372138371577889,0.5412087912087912,4.974266192230804,32.59202346846447,27.617757276233682,26.047856122099123,364
596142,"Sánchez, Gary","R","73.055663655",29.399716969419348,13.331109148823339,-7.775339264127764,0.6206896551724138,4.059591452266527,36.87289106837804,32.813299616111514,25.679072617142403,145
679529,"Torkelson, Spencer","R","73.047568006",38.00504908142191,13.536550047003875,-8.03021987838124,0.4999999999999998,-2.261009823544775,30.683048219551885,32.94405804309666,27.978227338408725,1048
640459,"Navarreto, Brian","R","72.9857565",28.962654699782128,15.158049694889678,-15.017190981604884,0.6,2.5936262891868145,35.42087456594191,32.8272482767551,27.73851487056303,20
521692,"Perez, Salvador","R","72.943476332",34.203080691186855,12.467796295056367,-5.448700829225697,0.5622837370242215,0.9033473320272556,30.465347480247633,29.56200014822037,27.300042099319878,1156
606192,"Hernández, Teoscar","R","72.943081924",31.909197798681344,10.359163223483637,-0.11251473488544021,0.5443974630021142,-0.2802027086176198,30.45734180370239,30.73754451232001,29.887083093247437,946
672359,"Ornelas, Tirso","L","72.911762174",26.139369686039807,1.153454327671554,3.4285092361791056,0.30434782608695654,-1.2655693251178248,29.319168730589027,30.584738055706854,31.653564715638783,23
663584,"Senger, Hayden","R","72.909828814",29.01215638385779,8.781453987072387,-1.0645401657686548,0.5338983050847459,0.9137315232675997,28.018280620828325,27.104549097560724,29.823715435903598,118
542303,"Ozuna, Marcell","R","72.883619272",36.847534134222116,13.943543519539826,-0.9147061921620878,0.5298013245033112,-2.0106597763768232,32.40440092643427,34.4150607028111,26.101641530061258,906
686554,"Dunn, Oliver","L","72.876761071",28.638726294300845,9.13847875880001,2.1186035736031323,0.5,-0.9135576155500487,27.68682822701942,28.60038584256947,25.47196091060009,56
553869,"Díaz, Elias","R","72.846818403",29.0837334700285,6.151630060301565,-4.430142026429516,0.49579831932773094,11.670408847584206,38.256888116298825,26.58647926871462,26.59523826973322,476
493329,"Gurriel, Yuli","R","72.84322873",24.719305425260615,2.987408631914718,-9.753462181056266,0.31746031746031744,14.511722727336643,31.150802259681676,16.639079532345036,27.89876657264028,63
664913,"Brown, Seth","L","72.841516357",31.203926775038568,12.218531351699365,-11.614381843991637,0.5193798449612405,3.7313294979684324,35.00815316418088,31.276823666212447,26.4036660858192,129
656248,"Bouchard, Sean","R","72.837050505",38.20832314131238,13.80699923373598,-5.006358242975042,0.5151515151515151,5.74669024614462,33.24886753572548,27.502177289580867,26.320288242135767,99
641555,"Escarra, J.C.","L","72.783402361",27.308963629612816,6.709276174772414,-8.725171252374594,0.5277777777777779,-3.913550385192802,30.241152586726976,34.154702971919775,28.57917944618384,144
669004,"Melendez, MJ","L","72.778171471",28.594873721258416,11.151622130939403,-2.9028096937852084,0.6176470588235295,-0.0797017445699863,29.174148175005115,29.253849919575103,29.63512284066761,102
805249,"Kemp, Otto","R","72.757147575",34.71125013444523,11.731560158437684,-7.776862952160538,0.45776566757493187,4.646696416456425,32.52056097451655,27.87386455806012,23.018782530593043,367
657041,"Thomas, Lane","R","72.739308216",27.550252612484968,8.960134277438565,-3.9427988746191467,0.6619718309859155,6.583782207618621,28.938827955675112,22.35504574805649,29.20591616035421,213
669288,"Johnson, Daniel","L","72.732930652",29.981684242873516,12.8801207336956,-7.824723825295405,0.5543478260869565,7.54608450366582,33.4854822839424,25.939397780276586,29.51967046233986,92
691718,"Crow-Armstrong, Pete","L","72.729197559",34.8822194887526,14.544549862085024,-3.492599889725911,0.5004081632653061,5.9258096141298635,36.16832333883199,30.24251372470212,26.62121364796695,1225
666134,"Jones, Nolan","L","72.724750536",35.43766749527127,8.903647760299238,-0.1448906841726385,0.45217391304347815,5.623275902667617,32.707238287297606,27.083962384629977,27.327724313531178,690
669911,"Toglia, Michael","R","72.724575419",35.82993864535825,14.758909923470867,-2.5221803785349506,0.44273504273504277,2.620517281025037,28.310715363503913,25.690198082478872,30.37734185197507,585
605204,"Davis, J.D.","R","72.71735",36.03914460550347,4.317257282324218,14.11210164731314,0.4444444444444445,-10.245241238014067,22.168572802427445,32.413814040441515,30.086035888551077,18
695681,"Moore, Christian","R","72.711007822",33.19743677537309,7.848224674971115,3.5108579465642795,0.5245398773006136,1.9859487160178626,30.533574061852867,28.547625345835,24.36212379740267,326
669357,"Gorman, Nolan","L","72.705924687",34.06137427211603,14.791425714160475,-1.8469123029877554,0.50509461426492,1.9363351042091024,33.08932335645772,31.152988252248615,30.398013541496553,687
694208,"Ballesteros, Moisés","L","72.694087732",28.776612326976316,4.992633509651268,9.524924727262615,0.46391752577319584,-4.529744738026704,29.352254916535205,33.8819996545619,29.501060211636652,97
683748,"Mesa Jr., Victor","L","72.676947879",29.00118192454114,7.75986207965452,-2.832996735789727,0.6818181818181819,2.476879656353422,28.76769728978934,26.290817633435918,29.07934510941809,66
689200,"Melton, Jacob","L","72.675533433",28.553038835781887,10.879069605559645,6.313443561845755,0.5149253731343284,-8.238114105909727,21.11131308117215,29.34942718708188,32.473134836552674,134
686555,"Collins, Isaac","R","72.67321325",28.82561489830663,4.045386941384561,-2.180495793467348,0.37188872620790625,2.0651140445896656,32.15985442533289,30.094740380743225,30.026897802081077,683
681546,"Outman, James","L","72.672203086",37.554208159449914,18.260733465695566,-6.293744695710631,0.46093749999999983,5.60765657188862,33.000127840569945,27.392471268681327,27.833036107003686,256
663993,"Lowe, Nathaniel","L","72.667132184",30.09981576923025,6.6486103893317,7.89220867151676,0.47246376811594204,1.1143499382226845,27.401495922935368,26.287145984712684,29.976735819516808,1035
663796,"Montes, Coco","R","72.653282",38.234958152055576,15.106084694035706,-6.647509913162933,0.4,6.152489554208742,36.39849577509163,30.24600622088289,27.646315047379492,10
516782,"Marte, Starling","R","72.648556905",35.404860269851945,8.713077361654532,-0.3398941942611894,0.46520146520146516,5.450381368681549,23.9766281237048,18.526246755023255,28.593851271823322,546
502671,"Goldschmidt, Paul","R","72.636083092",31.900840610877356,9.718246659025572,2.3678642964409766,0.5150166852057843,-4.8572571913301745,21.034377663477706,25.891634854807883,34.04678010679225,899
669221,"Murphy, Sean","R","72.611037861",30.835272790373086,12.45367330733334,-3.965791689094324,0.49739130434782614,0.8301403110619112,30.705832111946215,29.8756918008843,30.97861205446673,575
686780,"Pagés, Pedro","R","72.593405746",30.441452631825616,7.056014698590819,-2.9694947826135305,0.41081871345029247,8.875692921905078,36.019829279243844,27.14413635733876,28.852873757662884,684
683011,"Volpe, Anthony","R","72.588285736",31.543809415844766,10.966591201267162,5.631461038319488,0.6482617586912064,-3.6645113295512575,25.005290384042333,28.66980171359359,29.199277197438104,978
672820,"Sosa, Lenyn","R","72.574127146",32.58921492143135,10.475339452754827,0.48331030617340404,0.553648068669528,2.363263859846879,32.72060630070411,30.357342440857234,27.51841970778411,932
681624,"Pages, Andy","R","72.5706936",40.56688522223206,7.812762963321822,-3.9960830763559247,0.48294434470377035,-0.291026024372261,31.28084942013677,31.571875444509025,29.81035420616829,1114
608369,"Seager, Corey","L","72.552322271",34.23478552644,12.847715208313948,3.507331379893735,0.5471956224350205,5.5005449640197694,31.98974199834862,26.48919703432885,29.05421121083488,731
686469,"Pasquantino, Vinnie","L","72.537682883",29.371594896406997,9.780008065962065,-9.257360044941269,0.5574817518248176,3.510065220341278,32.122847441295626,28.612782220954347,31.155021188499525,1096
672386,"Kirk, Alejandro","R","72.52667942",23.94970053992167,7.869348212187998,4.539760348935252,0.5573964497041423,8.407833024315703,30.05008973158554,21.642256707269844,31.542403024454217,845
656537,"Hill, Derek","R","72.52199059",35.04202806906592,14.397361737431112,0.645279812754791,0.4575645756457564,2.530655701573607,32.02558674576982,29.49493104419621,26.89582011414366,271
694376,"Whitcomb, Shay","R","72.466834355",29.776236207462798,12.243502614499414,-7.281223232183248,0.596774193548387,-0.08237128448640689,31.187841288334013,31.270212572820416,29.16220562926646,62
686894,"Wiemer, Joey","R","72.466694818",25.326386151252965,12.62261170256767,-11.84953036629575,0.7181818181818181,11.851814424235018,36.85347407354915,25.00165964931413,26.384617352666154,110
666139,"Lowe, Josh","L","72.43918344",35.86332566255309,7.14592886240954,-0.3896196352961223,0.45599999999999996,4.690908303548938,29.198790649905458,24.507882346356524,30.874262502979114,875
676679,"Vázquez, Luis","R","72.436130879",32.60000657880308,8.62356526455382,7.0150138105028566,0.4615384615384615,0.8829262529343869,27.838716265856412,26.95579001292203,29.41906937041775,91
518792,"Heyward, Jason","L","72.42761078",28.04037721676293,9.887334524473287,-7.220367387260038,0.6382978723404255,-5.187277399612492,25.952166785318692,31.13944418493119,34.64053477605007,141
691781,"House, Brady","R","72.419054068",35.41411189395275,8.508619971383274,3.378114577173991,0.47895791583166336,4.263227878736307,26.671420350457762,22.40819247172145,27.21146614325868,499
